scene,objective,predictor,target,seed,lr,FP,outside,n_eval,final_loss,rmse_interior,optimizer_gap,settle_frac,pred_std,collapsed,failed
slanted_d1.0,position,free,clean,1006,0.05,0.0,1.0,96,0.0033341471571475267,1.2427598990961394e-06,2.6226043701171875e-05,0.0008270740509033203,0.6183727545058206,False,False
slanted_d1.0,position,free,clean,1007,0.05,0.0,1.0,96,0.0033081069122999907,1.2427598990961394e-06,4.935264587402344e-05,0.0019412040710449219,0.6186578150044921,False,False
slanted_d1.0,position,free,clean,1008,0.05,0.0,1.0,96,0.003581544617190957,1.2427598990961394e-06,6.556510925292969e-05,0.0020303726196289062,0.618076544455031,False,False
slanted_d1.0,position,free,clean,1009,0.05,0.0,1.0,96,0.0036987322382628918,1.2427598990961394e-06,6.508827209472656e-05,0.0020303726196289062,0.6180765036151339,False,False
slanted_d1.0,position,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,0.0036732081789523363,0.0004883728248403135,1.3589859008789062e-05,0.0012700557708740234,0.6165936720670256,False,False
slanted_d1.0,position,free,mixed,1001,0.05,0.2916666666666667,0.7083333333333334,96,0.004302484914660454,0.0004883728248403135,4.0531158447265625e-05,0.0016448497772216797,0.6156065373768139,False,False
slanted_d1.0,position,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,0.003495187731459737,0.0004883728248403135,4.5299530029296875e-05,0.0014271736145019531,0.615968631188836,False,False
slanted_d1.0,position,free,mixed,1003,0.05,0.2916666666666667,0.7083333333333334,96,0.003743809647858143,0.0004883728248403135,6.365776062011719e-05,0.0016391277313232422,0.6166188461975328,False,False
slanted_d1.0,position,free,mixed,1004,0.05,0.2916666666666667,0.7083333333333334,96,0.004293124191462994,0.0004883728248403135,5.984306335449219e-05,0.0017287731170654297,0.6164718800590483,False,False
slanted_d1.0,position,free,mixed,1005,0.05,0.3020833333333333,0.6979166666666666,96,0.0042512137442827225,0.0004883728248403135,5.269050598144531e-05,0.0017101764678955078,0.6169424232152091,False,False
slanted_d1.0,position,free,mixed,1006,0.05,0.2916666666666667,0.7083333333333334,96,0.003445548238232732,0.0004883728248403135,3.2901763916015625e-05,0.0005679130554199219,0.6164861384268873,False,False
slanted_d1.0,position,free,mixed,1007,0.05,0.2916666666666667,0.7083333333333334,96,0.0033932619262486696,0.0004883728248403135,3.552436828613281e-05,0.0012733936309814453,0.6168402645602893,False,False
slanted_d1.0,position,free,mixed,1008,0.05,0.2916666666666667,0.7083333333333334,96,0.003679313464090228,0.0004883728248403135,2.5033950805664062e-05,0.0013091564178466797,0.6161513515246381,False,False
slanted_d1.0,position,free,mixed,1009,0.05,0.2916666666666667,0.7083333333333334,96,0.003828238695859909,0.0004883728248403135,3.8623809814453125e-05,0.0016930103302001953,0.6161513038284208,False,False
slanted_d1.0,position,cnn_small,clean,1000,0.01,0.052083333333333336,0.9479166666666666,96,0.05388573557138443,0.06818606908519946,nan,0.002067089080810547,0.6130512816439839,False,False
slanted_d1.0,position,cnn_small,clean,1001,0.01,0.0,1.0,96,0.0529649443924427,0.06787126002484235,nan,0.016171693801879883,0.6128635885330527,False,False
slanted_d1.0,position,cnn_small,clean,1002,0.01,0.09375,0.90625,96,0.05482827499508858,0.06838653402718506,nan,0.0020051002502441406,0.6128948321451593,False,False
slanted_d1.0,position,cnn_small,clean,1003,0.01,0.052083333333333336,0.9479166666666666,96,0.05424470454454422,0.06838649512018954,nan,0.0019989013671875,0.6132210131083085,False,False
slanted_d1.0,position,cnn_small,clean,1004,0.01,0.03125,0.96875,96,0.05353621393442154,0.06812933587118405,nan,0.00254058837890625,0.6130462279272629,False,False
slanted_d1.0,position,cnn_small,clean,1005,0.01,0.052083333333333336,0.9479166666666666,96,0.05402078106999397,0.0682953401797103,nan,0.0057621002197265625,0.612884377021041,False,False
slanted_d1.0,position,cnn_small,clean,1006,0.01,0.0,1.0,96,0.5323439836502075,0.741001285208692,nan,0.0,0.0,True,True
slanted_d1.0,position,cnn_small,clean,1007,0.01,0.052083333333333336,0.9479166666666666,96,0.05430511012673378,0.06863422442868096,nan,0.0021805763244628906,0.6134009335005971,False,False
slanted_d1.0,position,cnn_small,clean,1008,0.01,0.16666666666666666,0.8333333333333334,96,0.05667934566736221,0.06907457372127584,nan,0.0005736351013183594,0.6132313870228118,False,False
slanted_d1.0,position,cnn_small,clean,1009,0.01,0.052083333333333336,0.9479166666666666,96,0.05435720458626747,0.06851975946319527,nan,0.0032596588134765625,0.6132528471045958,False,False
slanted_d1.0,position,cnn_small,mixed,1000,0.01,0.2916666666666667,0.7083333333333334,96,0.052907589823007584,0.06798365804827608,nan,0.0012738704681396484,0.6110240424103669,False,False
slanted_d1.0,position,cnn_small,mixed,1001,0.01,0.2916666666666667,0.7083333333333334,96,0.05317271128296852,0.06806573415392007,nan,0.0006403923034667969,0.6113947946710717,False,False
slanted_d1.0,position,cnn_small,mixed,1002,0.01,0.2916666666666667,0.7083333333333334,96,0.052723150700330734,0.06779493045054642,nan,0.002331972122192383,0.6109566903239588,False,False
slanted_d1.0,position,cnn_small,mixed,1003,0.01,0.2916666666666667,0.7083333333333334,96,0.05332121253013611,0.06829711883050184,nan,0.0040836334228515625,0.6116791687811157,False,False
slanted_d1.0,position,cnn_small,mixed,1004,0.01,0.2916666666666667,0.7083333333333334,96,0.05309215560555458,0.06810432771048912,nan,0.0017130374908447266,0.6113359695565285,False,False
slanted_d1.0,position,cnn_small,mixed,1005,0.01,0.2916666666666667,0.7083333333333334,96,0.05320259928703308,0.06826626252675926,nan,0.0006189346313476562,0.6113229632245443,False,False
slanted_d1.0,position,cnn_small,mixed,1006,0.01,0.2916666666666667,0.7083333333333334,96,0.055098630487918854,0.06899482193555527,nan,0.003615856170654297,0.6136149976772916,False,False
slanted_d1.0,position,cnn_small,mixed,1007,0.01,0.2916666666666667,0.7083333333333334,96,0.05300326645374298,0.068063481360109,nan,0.00171661376953125,0.6112076768285125,False,False
slanted_d1.0,position,cnn_small,mixed,1008,0.01,0.2916666666666667,0.7083333333333334,96,0.05415531247854233,0.0689553969000586,nan,0.0003719329833984375,0.6123666387888372,False,False
slanted_d1.0,position,cnn_small,mixed,1009,0.01,0.2916666666666667,0.7083333333333334,96,0.05343833938241005,0.06840939222726179,nan,0.0017390251159667969,0.6116374500395746,False,False
slanted_d1.0,position,cnn_large,clean,1000,0.01,0.0625,0.9375,96,0.018257789313793182,0.026838969559723026,nan,0.003682374954223633,0.6184789151081466,False,False
slanted_d1.0,position,cnn_large,clean,1001,0.01,0.020833333333333332,0.9791666666666666,96,0.018189916387200356,0.02745482436414901,nan,0.0013723373413085938,0.6186608463742012,False,False
slanted_d1.0,position,cnn_large,clean,1002,0.01,0.041666666666666664,0.9583333333333334,96,0.018347159028053284,0.027078076614117645,nan,0.02455592155456543,0.6185943611662948,False,False
slanted_d1.0,position,cnn_large,clean,1003,0.01,0.052083333333333336,0.9479166666666666,96,0.018603365868330002,0.027050504135097422,nan,0.0031774044036865234,0.617597728811804,False,False
slanted_d1.0,position,cnn_large,clean,1004,0.01,0.0625,0.9375,96,0.019145648926496506,0.02702133809417874,nan,0.0019652843475341797,0.6176242183004751,False,False
slanted_d1.0,position,cnn_large,clean,1005,0.01,0.08333333333333333,0.9166666666666666,96,0.023159509524703026,0.03152468921499479,nan,0.011202573776245117,0.617532961435269,False,False
slanted_d1.0,position,cnn_large,clean,1006,0.01,0.041666666666666664,0.9583333333333334,96,0.018251711502671242,0.026510363515395385,nan,0.003635883331298828,0.6170766238253235,False,False
slanted_d1.0,position,cnn_large,clean,1007,0.01,0.052083333333333336,0.9479166666666666,96,0.021970627829432487,0.0301617617421592,nan,0.004470348358154297,0.6186960133466824,False,False
slanted_d1.0,position,cnn_large,clean,1008,0.01,0.041666666666666664,0.9583333333333334,96,0.017586667090654373,0.026460227622395475,nan,0.004868268966674805,0.6178451092131052,False,False
slanted_d1.0,position,cnn_large,clean,1009,0.01,0.09375,0.90625,96,0.020808683708310127,0.028341524192010123,nan,0.0061299800872802734,0.6169569163940506,False,False
slanted_d1.0,position,cnn_large,mixed,1000,0.01,0.2916666666666667,0.7083333333333334,96,0.01710420660674572,0.0264136183679134,nan,0.0016026496887207031,0.6165427005692371,False,False
slanted_d1.0,position,cnn_large,mixed,1001,0.01,0.28125,0.71875,96,0.018460320308804512,0.027467125061500647,nan,0.0009942054748535156,0.6162192329825193,False,False
slanted_d1.0,position,cnn_large,mixed,1002,0.01,0.2916666666666667,0.7083333333333334,96,0.018886303529143333,0.027710112919918074,nan,0.0024261474609375,0.6166529492311756,False,False
slanted_d1.0,position,cnn_large,mixed,1003,0.01,0.0,1.0,96,0.5332523584365845,0.7404512459441165,nan,0.0,0.0,True,True
slanted_d1.0,position,cnn_large,mixed,1004,0.01,0.28125,0.71875,96,0.017676599323749542,0.02647915873229371,nan,0.0021200180053710938,0.615690290451893,False,False
slanted_d1.0,position,cnn_large,mixed,1005,0.01,0.2916666666666667,0.7083333333333334,96,0.01919131726026535,0.028090213736324705,nan,0.0018506050109863281,0.6165306250291931,False,False
slanted_d1.0,position,cnn_large,mixed,1006,0.01,0.28125,0.71875,96,0.018477339297533035,0.02693524036836353,nan,0.0011878013610839844,0.6162737451309834,False,False
slanted_d1.0,position,cnn_large,mixed,1007,0.01,0.28125,0.71875,96,0.017750829458236694,0.02697734420443734,nan,0.0031585693359375,0.6155525448646411,False,False
slanted_d1.0,position,cnn_large,mixed,1008,0.01,0.3229166666666667,0.6770833333333334,96,0.023292459547519684,0.03460011995774584,nan,0.0034241676330566406,0.6157316925100458,False,False
slanted_d1.0,position,cnn_large,mixed,1009,0.01,0.3020833333333333,0.6979166666666666,96,0.01813589222729206,0.02665391721359629,nan,0.0013780593872070312,0.6164762614442791,False,False
slanted_d1.0,position+both,free,clean,1000,0.05,0.07291666666666667,0.9270833333333334,96,0.015446322970092297,3.6540422547919465e-07,nan,0.00038552284240722656,0.6178253790434791,False,False
slanted_d1.0,position+both,free,clean,1001,0.05,0.08333333333333333,0.9166666666666666,96,0.017681438475847244,3.309479694984343e-07,nan,0.0005483627319335938,0.617063760400732,False,False
slanted_d1.0,position+both,free,clean,1002,0.05,0.020833333333333332,0.9791666666666666,96,0.01497618854045868,3.735150887291897e-07,nan,0.00074005126953125,0.6176404285335488,False,False
slanted_d1.0,position+both,free,clean,1003,0.05,0.08333333333333333,0.9166666666666666,96,0.015526905655860901,3.3970024930188604e-07,nan,0.0005710124969482422,0.6179527613634789,False,False
slanted_d1.0,position+both,free,clean,1004,0.05,0.09375,0.90625,96,0.017565922811627388,3.5374836149478147e-07,nan,0.00045800209045410156,0.6175028362459842,False,False
slanted_d1.0,position+both,free,clean,1005,0.05,0.10416666666666667,0.8958333333333334,96,0.017515862360596657,3.371747880871523e-07,nan,0.0014595985412597656,0.6180395866676154,False,False
slanted_d1.0,position+both,free,clean,1006,0.05,0.0625,0.9375,96,0.014747558161616325,3.5264043511603383e-07,nan,0.0004165172576904297,0.6179351279608887,False,False
slanted_d1.0,position+both,free,clean,1007,0.05,0.041666666666666664,0.9583333333333334,96,0.014614083804190159,3.533988652512169e-07,nan,0.0007178783416748047,0.6182305976514042,False,False
slanted_d1.0,position+both,free,clean,1008,0.05,0.041666666666666664,0.9583333333333334,96,0.015488817356526852,3.5831827058581266e-07,nan,0.0027000904083251953,0.6176800090979135,False,False
slanted_d1.0,position+both,free,clean,1009,0.05,0.09375,0.90625,96,0.01585145853459835,3.4036650700578736e-07,nan,0.00047707557678222656,0.617412246699467,False,False
slanted_d1.0,position+both,free,mixed,1000,0.05,0.3125,0.6875,96,0.01138643641024828,0.0004882876820096159,nan,0.0010023117065429688,0.6162803451412461,False,False
slanted_d1.0,position+both,free,mixed,1001,0.05,0.3333333333333333,0.6666666666666666,96,0.013086129911243916,0.000488276538024934,nan,0.0005285739898681641,0.6152712788848409,False,False
slanted_d1.0,position+both,free,mixed,1002,0.05,0.3020833333333333,0.6979166666666666,96,0.010876454412937164,0.00048827998832622993,nan,0.0007669925689697266,0.6158109849773951,False,False
slanted_d1.0,position+both,free,mixed,1003,0.05,0.3333333333333333,0.6666666666666666,96,0.011539418250322342,0.0004882808646060814,nan,0.0005857944488525391,0.6162855757659044,False,False
slanted_d1.0,position+both,free,mixed,1004,0.05,0.3333333333333333,0.6666666666666666,96,0.013099153526127338,0.00048827308841632,nan,0.0007770061492919922,0.6158759036239878,False,False
slanted_d1.0,position+both,free,mixed,1005,0.05,0.3645833333333333,0.6354166666666666,96,0.012942825444042683,0.0004882805043508585,nan,0.001211404800415039,0.6164041959158538,False,False
slanted_d1.0,position+both,free,mixed,1006,0.05,0.3020833333333333,0.6979166666666666,96,0.010731351561844349,0.0004882763625988171,nan,0.0005841255187988281,0.6162448003870452,False,False
slanted_d1.0,position+both,free,mixed,1007,0.05,0.3229166666666667,0.6770833333333334,96,0.010539434850215912,0.00048827929539970615,nan,0.0009915828704833984,0.6165919941983634,False,False
slanted_d1.0,position+both,free,mixed,1008,0.05,0.3229166666666667,0.6770833333333334,96,0.011402145959436893,0.0004882963171369064,nan,0.0013382434844970703,0.6159043980730289,False,False
slanted_d1.0,position+both,free,mixed,1009,0.05,0.3333333333333333,0.6666666666666666,96,0.01176529098302126,0.00048827982196996404,nan,0.0013260841369628906,0.6157413674297076,False,False
slanted_d1.0,position+both,cnn_small,clean,1000,0.01,0.010416666666666666,0.9895833333333334,96,0.06426980346441269,0.06820187798807134,nan,0.003270387649536133,0.6134989771234683,False,False
slanted_d1.0,position+both,cnn_small,clean,1001,0.01,0.0,1.0,96,0.06434281170368195,0.0681487024309736,nan,0.0005564689636230469,0.6137222854294018,False,False
slanted_d1.0,position+both,cnn_small,clean,1002,0.01,0.010416666666666666,0.9895833333333334,96,0.06495976448059082,0.06856282298370446,nan,0.010944604873657227,0.6139954129653651,False,False
slanted_d1.0,position+both,cnn_small,clean,1003,0.01,0.020833333333333332,0.9791666666666666,96,0.06494247913360596,0.0685495733469604,nan,0.0018486976623535156,0.6138711541382446,False,False
slanted_d1.0,position+both,cnn_small,clean,1004,0.01,0.010416666666666666,0.9895833333333334,96,0.06461590528488159,0.06832176115355194,nan,0.005134105682373047,0.61368069879753,False,False
slanted_d1.0,position+both,cnn_small,clean,1005,0.01,0.020833333333333332,0.9791666666666666,96,0.06526340544223785,0.06861999244158623,nan,0.009041786193847656,0.6139117945165465,False,False
slanted_d1.0,position+both,cnn_small,clean,1006,0.01,0.0,1.0,96,0.562904417514801,0.738877789368918,nan,0.0,0.0,True,True
slanted_d1.0,position+both,cnn_small,clean,1007,0.01,0.041666666666666664,0.9583333333333334,96,0.06662416458129883,0.06865230535482957,nan,0.006352901458740234,0.6138256560671975,False,False
slanted_d1.0,position+both,cnn_small,clean,1008,0.01,0.020833333333333332,0.9791666666666666,96,0.06918022036552429,0.06990137085283056,nan,0.002206087112426758,0.6097765874785912,False,False
slanted_d1.0,position+both,cnn_small,clean,1009,0.01,0.010416666666666666,0.9895833333333334,96,0.06500333547592163,0.06867102879551386,nan,0.008695602416992188,0.614044125250312,False,False
slanted_d1.0,position+both,cnn_small,mixed,1000,0.01,0.3020833333333333,0.6979166666666666,96,0.0631452277302742,0.06786708738415193,nan,0.0023131370544433594,0.611449543235848,False,False
slanted_d1.0,position+both,cnn_small,mixed,1001,0.01,0.2916666666666667,0.7083333333333334,96,0.06384657323360443,0.06828752616230954,nan,0.0014147758483886719,0.6121500691016695,False,False
slanted_d1.0,position+both,cnn_small,mixed,1002,0.01,0.2916666666666667,0.7083333333333334,96,0.06345317512750626,0.0680269536599515,nan,0.0014302730560302734,0.6116689890262752,False,False
slanted_d1.0,position+both,cnn_small,mixed,1003,0.01,0.2916666666666667,0.7083333333333334,96,0.06352058798074722,0.06813384585539342,nan,0.001308441162109375,0.6117888413070559,False,False
slanted_d1.0,position+both,cnn_small,mixed,1004,0.01,0.3020833333333333,0.6979166666666666,96,0.06346883624792099,0.06811168648898248,nan,0.0010929107666015625,0.6117677881518945,False,False
slanted_d1.0,position+both,cnn_small,mixed,1005,0.01,0.2916666666666667,0.7083333333333334,96,0.06383813917636871,0.06852706293739465,nan,0.0009214878082275391,0.612095369876797,False,False
slanted_d1.0,position+both,cnn_small,mixed,1006,0.01,0.0,1.0,96,0.5608939528465271,0.738669810351843,nan,0.0,0.0,True,True
slanted_d1.0,position+both,cnn_small,mixed,1007,0.01,0.2916666666666667,0.7083333333333334,96,0.06369522958993912,0.06833710906594231,nan,0.0011408329010009766,0.6119477511819903,False,False
slanted_d1.0,position+both,cnn_small,mixed,1008,0.01,0.2916666666666667,0.7083333333333334,96,0.06454973667860031,0.06886178798050104,nan,0.00104522705078125,0.6126162294962803,False,False
slanted_d1.0,position+both,cnn_small,mixed,1009,0.01,0.3020833333333333,0.6979166666666666,96,0.06397327035665512,0.06852393732250986,nan,0.0014290809631347656,0.6122685268639864,False,False
slanted_d1.0,position+both,cnn_large,clean,1000,0.01,0.020833333333333332,0.9791666666666666,96,0.02552173100411892,0.027988626978176254,nan,0.002797365188598633,0.616233444545375,False,False
slanted_d1.0,position+both,cnn_large,clean,1001,0.01,0.010416666666666666,0.9895833333333334,96,0.025702713057398796,0.028032235156316147,nan,0.005517482757568359,0.6166634561688051,False,False
slanted_d1.0,position+both,cnn_large,clean,1002,0.01,0.0,1.0,96,0.026621880009770393,0.02842768142052242,nan,0.008342266082763672,0.6145428576638123,False,False
slanted_d1.0,position+both,cnn_large,clean,1003,0.01,0.041666666666666664,0.9583333333333334,96,0.026709411293268204,0.027282221817592718,nan,0.0007479190826416016,0.6158811691772106,False,False
slanted_d1.0,position+both,cnn_large,clean,1004,0.01,0.0,1.0,96,0.024561822414398193,0.028146440691204345,nan,0.001699209213256836,0.617029392450815,False,False
slanted_d1.0,position+both,cnn_large,clean,1005,0.01,0.052083333333333336,0.9479166666666666,96,0.029717493802309036,0.02862911115412313,nan,0.002550840377807617,0.6164521032287227,False,False
slanted_d1.0,position+both,cnn_large,clean,1006,0.01,0.010416666666666666,0.9895833333333334,96,0.0234543364495039,0.026333388038302312,nan,0.004809141159057617,0.6181756916385901,False,False
slanted_d1.0,position+both,cnn_large,clean,1007,0.01,0.010416666666666666,0.9895833333333334,96,0.023160096257925034,0.026814505434879753,nan,0.022275924682617188,0.6161924994675904,False,False
slanted_d1.0,position+both,cnn_large,clean,1008,0.01,0.020833333333333332,0.9791666666666666,96,0.026405487209558487,0.028796691987876915,nan,0.013010025024414062,0.6165990567726173,False,False
slanted_d1.0,position+both,cnn_large,clean,1009,0.01,0.010416666666666666,0.9895833333333334,96,0.024190975353121758,0.02764946091719294,nan,0.005718708038330078,0.6164705608738555,False,False
slanted_d1.0,position+both,cnn_large,mixed,1000,0.01,0.0,1.0,96,0.5606995820999146,0.740322794935275,nan,5.0067901611328125e-06,0.0,True,True
slanted_d1.0,position+both,cnn_large,mixed,1001,0.01,0.28125,0.71875,96,0.022084971889853477,0.02697584856775211,nan,0.0007796287536621094,0.6142451266254133,False,False
slanted_d1.0,position+both,cnn_large,mixed,1002,0.01,0.2916666666666667,0.7083333333333334,96,0.024907488375902176,0.028088447595237445,nan,0.001430511474609375,0.6153409308863884,False,False
slanted_d1.0,position+both,cnn_large,mixed,1003,0.01,0.2916666666666667,0.7083333333333334,96,0.023365149274468422,0.027720996667283164,nan,0.0003616809844970703,0.6147244022920009,False,False
slanted_d1.0,position+both,cnn_large,mixed,1004,0.01,0.2916666666666667,0.7083333333333334,96,0.02374941296875477,0.027700600553365356,nan,0.001176595687866211,0.6149041768018113,False,False
slanted_d1.0,position+both,cnn_large,mixed,1005,0.01,0.0,1.0,96,0.5613726377487183,0.7376341939699773,nan,4.744529724121094e-05,0.0,True,True
slanted_d1.0,position+both,cnn_large,mixed,1006,0.01,0.28125,0.71875,96,0.023411044850945473,0.02693910415103518,nan,0.0034193992614746094,0.6148414024463963,False,False
slanted_d1.0,position+both,cnn_large,mixed,1007,0.01,0.28125,0.71875,96,0.02348792739212513,0.027580938068991246,nan,0.0009722709655761719,0.6146453284780596,False,False
slanted_d1.0,position+both,cnn_large,mixed,1008,0.01,0.2916666666666667,0.7083333333333334,96,0.02362898550927639,0.02808844328487301,nan,0.0006396770477294922,0.6147288209924237,False,False
slanted_d1.0,position+both,cnn_large,mixed,1009,0.01,0.28125,0.71875,96,0.025911496952176094,0.02886303864168998,nan,0.0043408870697021484,0.6147673939529998,False,False
slanted_d1.0,position+conf,free,clean,1000,0.05,0.0,1.0,96,-1.09480881690979,8.332053444379976e-07,nan,0.001277923583984375,0.618440275587243,False,False
slanted_d1.0,position+conf,free,clean,1001,0.05,0.0,1.0,96,-1.0938574075698853,8.332053444379976e-07,nan,0.0013132095336914062,0.6175451941142182,False,False
slanted_d1.0,position+conf,free,clean,1002,0.05,0.0,1.0,96,-1.0943814516067505,8.332053444379976e-07,nan,0.0014538764953613281,0.6178423423295252,False,False
slanted_d1.0,position+conf,free,clean,1003,0.05,0.0,1.0,96,-1.0961666107177734,8.332053444379976e-07,nan,0.0019652843475341797,0.6185198227400265,False,False
slanted_d1.0,position+conf,free,clean,1004,0.05,0.0,1.0,96,-1.0936930179595947,8.332053444379976e-07,nan,0.0019259452819824219,0.6183727711745963,False,False
slanted_d1.0,position+conf,free,clean,1005,0.05,0.0,1.0,96,-1.0941648483276367,8.332053444379976e-07,nan,0.0019259452819824219,0.618811610629965,False,False
slanted_d1.0,position+conf,free,clean,1006,0.05,0.0,1.0,96,-1.0953110456466675,8.332053444379976e-07,nan,0.0010824203491210938,0.6183728511716643,False,False
slanted_d1.0,position+conf,free,clean,1007,0.05,0.0,1.0,96,-1.0959651470184326,8.332053444379976e-07,nan,0.0015990734100341797,0.6186579031046922,False,False
slanted_d1.0,position+conf,free,clean,1008,0.05,0.0,1.0,96,-1.0950932502746582,8.332053444379976e-07,nan,0.001821279525756836,0.6180766474756796,False,False
slanted_d1.0,position+conf,free,clean,1009,0.05,0.0,1.0,96,-1.094464898109436,8.332053444379976e-07,nan,0.001821279525756836,0.6180766058622287,False,False
slanted_d1.0,position+conf,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,-1.085960865020752,0.0004884247117790465,nan,0.0010824203491210938,0.6165938128406185,False,False
slanted_d1.0,position+conf,free,mixed,1001,0.05,0.2916666666666667,0.7083333333333334,96,-1.0844873189926147,0.0004884247117790465,nan,0.001623392105102539,0.6156066969548579,False,False
slanted_d1.0,position+conf,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,-1.0855058431625366,0.0004884247117790465,nan,0.0015316009521484375,0.6159687769848949,False,False
slanted_d1.0,position+conf,free,mixed,1003,0.05,0.2916666666666667,0.7083333333333334,96,-1.0863008499145508,0.0004884247117790465,nan,0.0014889240264892578,0.6166190082045054,False,False
slanted_d1.0,position+conf,free,mixed,1004,0.05,0.2916666666666667,0.7083333333333334,96,-1.0843695402145386,0.0004884247117790465,nan,0.001847982406616211,0.6164720378334343,False,False
slanted_d1.0,position+conf,free,mixed,1005,0.05,0.3020833333333333,0.6979166666666666,96,-1.084741234779358,0.0004884247117790465,nan,0.0018265247344970703,0.6169425732919148,False,False
slanted_d1.0,position+conf,free,mixed,1006,0.05,0.2916666666666667,0.7083333333333334,96,-1.086542010307312,0.0004884247117790465,nan,0.001119375228881836,0.6164863062462393,False,False
slanted_d1.0,position+conf,free,mixed,1007,0.05,0.2916666666666667,0.7083333333333334,96,-1.0867421627044678,0.0004884247117790465,nan,0.001558542251586914,0.6168404066349704,False,False
slanted_d1.0,position+conf,free,mixed,1008,0.05,0.2916666666666667,0.7083333333333334,96,-1.0859631299972534,0.0004884247117790465,nan,0.0015375614166259766,0.6161515068319819,False,False
slanted_d1.0,position+conf,free,mixed,1009,0.05,0.2916666666666667,0.7083333333333334,96,-1.0852067470550537,0.0004884247117790465,nan,0.002051830291748047,0.6161514578378157,False,False
slanted_d1.0,position+conf,cnn_small,clean,1000,0.01,0.0625,0.9375,96,-0.13090157508850098,0.06848262741352651,nan,0.0019268989562988281,0.6089854497056995,False,False
slanted_d1.0,position+conf,cnn_small,clean,1001,0.01,0.0,1.0,96,-0.1343766748905182,0.06856570227427486,nan,0.02754807472229004,0.60954947112168,False,False
slanted_d1.0,position+conf,cnn_small,clean,1002,0.01,0.041666666666666664,0.9583333333333334,96,-0.12748637795448303,0.06862236313475054,nan,0.005624055862426758,0.6135179818563214,False,False
slanted_d1.0,position+conf,cnn_small,clean,1003,0.01,0.0625,0.9375,96,-0.12548691034317017,0.06902339802689111,nan,0.00405430793762207,0.60985270198534,False,False
slanted_d1.0,position+conf,cnn_small,clean,1004,0.01,0.0625,0.9375,96,-0.1309298425912857,0.06853939054515391,nan,0.0016360282897949219,0.6091269116122021,False,False
slanted_d1.0,position+conf,cnn_small,clean,1005,0.01,0.0625,0.9375,96,-0.12798796594142914,0.06843098704109322,nan,0.0037233829498291016,0.6128855383347521,False,False
slanted_d1.0,position+conf,cnn_small,clean,1006,0.01,0.0,1.0,96,0.47371068596839905,0.7540069878077461,nan,0.0002574920654296875,0.0,True,True
slanted_d1.0,position+conf,cnn_small,clean,1007,0.01,0.052083333333333336,0.9479166666666666,96,-0.12557214498519897,0.06869585060117242,nan,0.014319419860839844,0.6133938058782792,False,False
slanted_d1.0,position+conf,cnn_small,clean,1008,0.01,0.08333333333333333,0.9166666666666666,96,-0.10858765244483948,0.06979948810262832,nan,0.004498004913330078,0.6099869468835665,False,False
slanted_d1.0,position+conf,cnn_small,clean,1009,0.01,0.052083333333333336,0.9479166666666666,96,-0.12643040716648102,0.06917211452479682,nan,0.007210254669189453,0.6100093232363776,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1000,0.01,0.2916666666666667,0.7083333333333334,96,-0.13841553032398224,0.06838763028653858,nan,0.002642393112182617,0.6076209419380206,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1001,0.01,0.2916666666666667,0.7083333333333334,96,-0.1345081329345703,0.06874891702116592,nan,0.0009579658508300781,0.6080393095775168,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1002,0.01,0.2916666666666667,0.7083333333333334,96,-0.1325274556875229,0.06913305662029048,nan,0.0018210411071777344,0.608313158742557,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1003,0.01,0.2916666666666667,0.7083333333333334,96,-0.13294295966625214,0.06861993506645983,nan,0.0013117790222167969,0.6120461929210563,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1004,0.01,0.2916666666666667,0.7083333333333334,96,-0.1366318017244339,0.06866061085280667,nan,0.002185821533203125,0.6078362239476175,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1005,0.01,0.2916666666666667,0.7083333333333334,96,-0.13366636633872986,0.06876539360572008,nan,0.005041360855102539,0.6080880688240028,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1006,0.01,0.2916666666666667,0.7083333333333334,96,-0.13337014615535736,0.0694430557325477,nan,0.004709720611572266,0.6049897103552071,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1007,0.01,0.2916666666666667,0.7083333333333334,96,-0.1396184265613556,0.068076633318466,nan,0.0018270015716552734,0.6112005402764137,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1008,0.01,0.2916666666666667,0.7083333333333334,96,-0.12847363948822021,0.06957838029911585,nan,0.003246784210205078,0.6054463108765032,False,False
slanted_d1.0,position+conf,cnn_small,mixed,1009,0.01,0.2916666666666667,0.7083333333333334,96,-0.1329563707113266,0.06917341897234003,nan,0.0012493133544921875,0.6084025251414271,False,False
slanted_d1.0,position+conf,cnn_large,clean,1000,0.01,0.07291666666666667,0.9270833333333334,96,-0.3649948239326477,0.02899661049572002,nan,0.0038764476776123047,0.614959209689059,False,False
