scene,objective,predictor,target,seed,lr,final_loss,rmse_interior,optimizer_gap,settle_frac,pred_std,collapsed,failed
k3_d2.0,position+both,cnn_small,mixed,901,0.0003,0.005945305339992046,0.00032162604448256963,nan,0.00030291080474853516,0.9324071257620966,False,False
k3_d2.0,position+both,cnn_large,clean,900,0.01,0.012432163581252098,0.0017285233754877314,nan,0.0028394460678100586,0.9342296781001744,False,False
k3_d2.0,position+both,cnn_large,clean,900,0.003,0.010526550002396107,0.0005814193530865731,nan,0.0012874603271484375,0.9347843593342611,False,False
k3_d2.0,position+both,cnn_large,clean,900,0.001,0.01509048417210579,0.0008882838063526473,nan,0.0017323493957519531,0.9350611625579417,False,False
k3_d2.0,position+both,cnn_large,clean,900,0.0003,0.05340592935681343,0.0027941189594548996,nan,0.001262068748474121,0.933185669188928,False,False
k3_d2.0,position+both,cnn_large,clean,901,0.01,0.005328602623194456,0.00013612979888397874,nan,0.0018987655639648438,0.9353398137725023,False,False
k3_d2.0,position+both,cnn_large,clean,901,0.003,0.01449042558670044,0.0011332579004300204,nan,0.0030432939529418945,0.9346660988635233,False,False
k3_d2.0,position+both,cnn_large,clean,901,0.001,0.018757816404104233,0.0009036801803599952,nan,0.0024826526641845703,0.9347321043509683,False,False
k3_d2.0,position+both,cnn_large,clean,901,0.0003,0.06271781772375107,0.002488044550779207,nan,0.000714421272277832,0.9304250068732257,False,False
k3_d2.0,position+both,cnn_large,mixed,900,0.01,0.0020911425817757845,0.0001785476889791851,nan,0.000544428825378418,0.9331176280473537,False,False
k3_d2.0,position+both,cnn_large,mixed,900,0.003,0.0027319288346916437,0.0004996767507006184,nan,0.00037229061126708984,0.9330489827729854,False,False
k3_d2.0,position+both,cnn_large,mixed,900,0.001,0.0046844482421875,0.0013106897614305118,nan,0.000722050666809082,0.9330369414357854,False,False
k3_d2.0,position+both,cnn_large,mixed,900,0.0003,0.018592046573758125,0.0014424394909032822,nan,0.001019597053527832,0.9326421906179034,False,False
k3_d2.0,position+both,cnn_large,mixed,901,0.01,0.004810451064258814,0.0004927591077392156,nan,0.0019191503524780273,0.9330794599124627,False,False
k3_d2.0,position+both,cnn_large,mixed,901,0.003,0.003218098310753703,0.00038337752970426267,nan,0.0028023719787597656,0.9330292283098265,False,False
k3_d2.0,position+both,cnn_large,mixed,901,0.001,0.006871490273624659,0.000784877990364547,nan,0.0009212493896484375,0.932893644106855,False,False
k3_d2.0,position+both,cnn_large,mixed,901,0.0003,0.03686124458909035,0.002870861199067422,nan,0.001619577407836914,0.929411380100949,False,False
k3_d2.0,position+conf,cnn_small,clean,900,0.01,-0.25045955181121826,5.8422018080733136e-05,nan,0.0013697147369384766,0.9230574992013629,False,False
k3_d2.0,position+conf,cnn_small,clean,900,0.003,-0.3032382130622864,0.00018989189624207226,nan,0.0011627674102783203,0.9345079300503191,False,False
k3_d2.0,position+conf,cnn_small,clean,900,0.001,-0.16467656195163727,0.00025838548895778114,nan,0.0003731250762939453,0.9341670431265046,False,False
k3_d2.0,position+conf,cnn_small,clean,900,0.0003,-0.10820253938436508,0.0005392270096718786,nan,0.0001728534698486328,0.9301720446886607,False,False
k3_d2.0,position+conf,cnn_small,clean,901,0.01,-0.47983860969543457,0.0001871572408737686,nan,0.0035310983657836914,0.9341279618226496,False,False
k3_d2.0,position+conf,cnn_small,clean,901,0.003,-0.28140220046043396,0.00033101799376473713,nan,0.0011125802993774414,0.9335724377320327,False,False
k3_d2.0,position+conf,cnn_small,clean,901,0.001,-0.1574663519859314,0.00031835605816272724,nan,0.0008093118667602539,0.9327290551593204,False,False
k3_d2.0,position+conf,cnn_small,clean,901,0.0003,-0.1042797863483429,0.002245489868271602,nan,0.0003540515899658203,0.9292837244061659,False,False
k3_d2.0,position+conf,cnn_small,mixed,900,0.01,-0.4484632611274719,7.230180214100422e-05,nan,0.0017046928405761719,0.9324920511747287,False,False
k3_d2.0,position+conf,cnn_small,mixed,900,0.003,-0.3169805407524109,0.00015703351653377883,nan,0.001728653907775879,0.9329306196515089,False,False
k3_d2.0,position+conf,cnn_small,mixed,900,0.001,-0.17070221900939941,0.0002791474004156174,nan,0.0006349086761474609,0.9322668381025169,False,False
k3_d2.0,position+conf,cnn_small,mixed,900,0.0003,-0.12146567553281784,0.0006204634681300025,nan,0.0002551078796386719,0.9299463128548257,False,False
k3_d2.0,position+conf,cnn_small,mixed,901,0.01,-0.4596414864063263,0.00017120709697718067,nan,0.0016559958457946777,0.9328665972098255,False,False
k3_d2.0,position+conf,cnn_small,mixed,901,0.003,-0.29713115096092224,0.0001608641674634285,nan,0.0006475448608398438,0.9324915110881842,False,False
k3_d2.0,position+conf,cnn_small,mixed,901,0.001,-0.17159850895404816,0.0004227098075385798,nan,0.0008684396743774414,0.9325754587261187,False,False
k3_d2.0,position+conf,cnn_small,mixed,901,0.0003,-0.11885111778974533,0.0017871951939330331,nan,0.0005421638488769531,0.9289457457687716,False,False
k3_d2.0,position+conf,cnn_large,clean,900,0.01,-0.13933786749839783,0.0025905834975875784,nan,0.004765987396240234,0.9310963729863649,False,False
k3_d2.0,position+conf,cnn_large,clean,900,0.003,-0.21798935532569885,0.0008369631939254145,nan,0.0019078254699707031,0.9340357939436883,False,False
k3_d2.0,position+conf,cnn_large,clean,900,0.001,-0.1604039967060089,0.0009253190464189612,nan,0.003742814064025879,0.9343135767652343,False,False
k3_d2.0,position+conf,cnn_large,clean,900,0.0003,-0.10818985104560852,0.003015328078567217,nan,0.00041997432708740234,0.9329588407979151,False,False
k3_d2.0,position+conf,cnn_large,clean,901,0.01,-0.2943316102027893,0.006362192538822828,nan,0.0015870332717895508,0.9302468874913619,False,False
k3_d2.0,position+conf,cnn_large,clean,901,0.003,-0.20145836472511292,0.0008584790107058752,nan,0.0006395578384399414,0.933355299601086,False,False
k3_d2.0,position+conf,cnn_large,clean,901,0.001,-0.1486702263355255,0.0011787823264083654,nan,0.0038907527923583984,0.933270696368588,False,False
k3_d2.0,position+conf,cnn_large,clean,901,0.0003,-0.09670181572437286,0.00515928110703268,nan,0.001076817512512207,0.9301381008898182,False,False
k3_d2.0,position+conf,cnn_large,mixed,900,0.01,-0.18079295754432678,0.000708491239648876,nan,0.0011821389198303223,0.932722869145378,False,False
k3_d2.0,position+conf,cnn_large,mixed,900,0.003,-0.2244642674922943,0.0009916769557410479,nan,0.0008158683776855469,0.9327397119605122,False,False
k3_d2.0,position+conf,cnn_large,mixed,900,0.001,-0.15802043676376343,0.0014796198230330106,nan,0.0010752677917480469,0.9325029744884128,False,False
k3_d2.0,position+conf,cnn_large,mixed,900,0.0003,-0.11488965898752213,0.0036141959878152876,nan,0.0015392303466796875,0.9306018299522276,False,False
k3_d2.0,position+conf,cnn_large,mixed,901,0.01,-0.4803400933742523,0.0005853319557532578,nan,0.002440214157104492,0.9321515254144892,False,False
k3_d2.0,position+conf,cnn_large,mixed,901,0.003,-0.22923867404460907,0.0006376255063569439,nan,0.0009360313415527344,0.9326268401602503,False,False
k3_d2.0,position+conf,cnn_large,mixed,901,0.001,-0.15580961108207703,0.0011050695894441426,nan,0.0011196136474609375,0.9325187842688136,False,False
k3_d2.0,position+conf,cnn_large,mixed,901,0.0003,-0.11464200913906097,0.0029339673141196006,nan,0.0006382465362548828,0.9292095567585148,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,900,0.01,-0.2744925916194916,6.674010466789065e-05,nan,0.011884570121765137,0.9348055276545818,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,900,0.003,-0.12459971755743027,0.00015019286797977052,nan,0.0025974512100219727,0.9346723392418893,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,900,0.001,-0.005017793271690607,0.0002556074035928642,nan,0.0004571676254272461,0.9343238104257116,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,900,0.0003,0.06407742202281952,0.00046227258053394986,nan,0.0005172491073608398,0.930184453441065,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,901,0.01,-0.2383834421634674,0.0014315638009554086,nan,0.0023158788681030273,0.9343787592355655,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,901,0.003,-0.12305945158004761,0.0003904971242692274,nan,0.0011317729949951172,0.9338143202283763,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,901,0.001,-0.0025891191326081753,0.0008382935951498404,nan,0.0007727146148681641,0.9333276720289146,False,False
k3_d2.0,position+conf_noclip,cnn_small,clean,901,0.0003,0.06580442935228348,0.0018464183198417551,nan,0.0002923011779785156,0.929016477370493,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,900,0.01,-0.27830177545547485,0.0002336150684380126,nan,0.0011550188064575195,0.9329908833002376,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,900,0.003,-0.1358628123998642,0.00020337168976304894,nan,0.0005308389663696289,0.932930288907528,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,900,0.001,-0.009502002969384193,0.00030374791038893155,nan,0.0006941556930541992,0.9323370218194534,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,900,0.0003,0.05884063243865967,0.0007839480017701026,nan,0.0003483295440673828,0.9299986372025616,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,901,0.01,-0.26707178354263306,0.0002493780374594754,nan,0.002387523651123047,0.932783047338303,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,901,0.003,-0.13657663762569427,0.0006588545973614468,nan,0.0009628534317016602,0.9329743146891085,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,901,0.001,-0.01046756561845541,0.0008358005524896496,nan,0.0005038976669311523,0.9328328085714013,False,False
k3_d2.0,position+conf_noclip,cnn_small,mixed,901,0.0003,0.06215730682015419,0.0036340141262000774,nan,0.0002124309539794922,0.9282669837692944,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,900,0.01,-0.10816818475723267,0.0009621184031746597,nan,0.001366734504699707,0.9334778997030718,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,900,0.003,-0.1107100173830986,0.0006760209773684744,nan,0.002470254898071289,0.9342726943447496,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,900,0.001,-0.0023654322139918804,0.001343036866208269,nan,0.0007278919219970703,0.9339555533200695,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,900,0.0003,0.061786048114299774,0.00254440499960606,nan,0.0006208419799804688,0.9329842321380555,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,901,0.01,-0.24346084892749786,0.00015862698721165878,nan,0.0023719072341918945,0.9340519771004651,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,901,0.003,-0.10382457077503204,0.0005768404335867468,nan,0.009485721588134766,0.9352799829066359,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,901,0.001,0.002518364926800132,0.0011381741646808545,nan,0.002173781394958496,0.9329427346507135,False,False
k3_d2.0,position+conf_noclip,cnn_large,clean,901,0.0003,0.0674067884683609,0.0035001507644302553,nan,0.0006881952285766602,0.930689514363028,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,900,0.01,-0.10997147858142853,0.0011827814179737074,nan,0.0011655092239379883,0.9319465079421148,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,900,0.003,-0.10869380086660385,0.0009523786370630124,nan,0.0008908510208129883,0.9327811477582836,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,900,0.001,-0.0035726982168853283,0.0016918344472656123,nan,0.001477956771850586,0.9325833806214241,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,900,0.0003,0.059308867901563644,0.0024139835143508646,nan,0.00036025047302246094,0.9304517314480045,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,901,0.01,-0.25233399868011475,0.0003765867706145046,nan,0.0013835430145263672,0.9327176410437363,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,901,0.003,-0.1041647344827652,0.000991933125842385,nan,0.0016887187957763672,0.932642315139021,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,901,0.001,-0.0012001724680885673,0.001386612981338262,nan,0.001188039779663086,0.9312432617576347,False,False
k3_d2.0,position+conf_noclip,cnn_large,mixed,901,0.0003,0.0625901073217392,0.0017998922892395735,nan,0.0009028911590576172,0.9278957429393373,False,False
k3_d2.0,position_squared,cnn_small,clean,900,0.01,0.0012246849946677685,0.0009509358375241837,nan,0.00043904781341552734,0.9349541082310823,False,False
k3_d2.0,position_squared,cnn_small,clean,900,0.003,0.0017475653439760208,0.0004557878711528528,nan,0.0001779794692993164,0.9347503416027323,False,False
k3_d2.0,position_squared,cnn_small,clean,900,0.001,0.0018163538770750165,0.0018783507071696232,nan,0.0004165172576904297,0.9347586617942569,False,False
k3_d2.0,position_squared,cnn_small,clean,900,0.0003,0.002141678472980857,0.0008174147610174695,nan,0.00011479854583740234,0.9345688591619192,False,False
k3_d2.0,position_squared,cnn_small,clean,901,0.01,0.0011042297119274735,0.0011336866123947383,nan,0.0007481575012207031,0.9349667276087325,False,False
k3_d2.0,position_squared,cnn_small,clean,901,0.003,0.001869758008979261,0.0007945184408921402,nan,0.00012111663818359375,0.934681978006898,False,False
k3_d2.0,position_squared,cnn_small,clean,901,0.001,0.0021285072434693575,0.0010854560380759825,nan,0.00019288063049316406,0.9345562176011751,False,False
k3_d2.0,position_squared,cnn_small,clean,901,0.0003,0.0038215431850403547,0.004724332904116686,nan,0.0004438161849975586,0.9329913459911816,False,False
k3_d2.0,position_squared,cnn_small,mixed,900,0.01,4.26338920078706e-05,0.0010761449974009787,nan,5.221366882324219e-05,0.9330827739682873,False,False
k3_d2.0,position_squared,cnn_small,mixed,900,0.003,4.64883451058995e-05,0.0008418442759565983,nan,2.4199485778808594e-05,0.9331110585238135,False,False
k3_d2.0,position_squared,cnn_small,mixed,900,0.001,3.428542549954727e-05,0.0006957940605782671,nan,3.814697265625e-05,0.9331146629875776,False,False
k3_d2.0,position_squared,cnn_small,mixed,900,0.0003,5.331258216756396e-05,0.001010427201391953,nan,7.653236389160156e-05,0.9331045799173642,False,False
k3_d2.0,position_squared,cnn_small,mixed,901,0.01,2.838448745023925e-05,0.0006953517002173991,nan,1.3709068298339844e-05,0.9331045269430541,False,False
k3_d2.0,position_squared,cnn_small,mixed,901,0.003,2.9361586712184362e-05,0.0001410516662857383,nan,2.086162567138672e-05,0.9331031766172928,False,False
k3_d2.0,position_squared,cnn_small,mixed,901,0.001,4.026807437185198e-05,0.0005672930889594142,nan,4.982948303222656e-05,0.9330920886868683,False,False
k3_d2.0,position_squared,cnn_small,mixed,901,0.0003,0.0010573770850896835,0.0045252855367699605,nan,0.0002727508544921875,0.9320910423708223,False,False
k3_d2.0,position_squared,cnn_large,clean,900,0.01,0.0006067945505492389,0.004808361016298561,nan,0.001896500587463379,0.9353148685967239,False,False
k3_d2.0,position_squared,cnn_large,clean,900,0.003,0.0003185663663316518,0.001529102660909278,nan,0.0008475780487060547,0.9352060673571929,False,False
k3_d2.0,position_squared,cnn_large,clean,900,0.001,0.003564705839380622,0.00857125857430662,nan,0.0017948150634765625,0.933636408511634,False,False
k3_d2.0,position_squared,cnn_large,clean,900,0.0003,0.007989487610757351,0.018034281307942972,nan,0.00034046173095703125,0.9313470398706796,False,False
k3_d2.0,position_squared,cnn_large,clean,901,0.01,0.0023160779383033514,0.007746036478417486,nan,0.0011966228485107422,0.9342529702382129,False,False
k3_d2.0,position_squared,cnn_large,clean,901,0.003,0.0009379860130138695,0.0029894248783935515,nan,0.0010461807250976562,0.9351098590871547,False,False
k3_d2.0,position_squared,cnn_large,clean,901,0.001,0.003107928205281496,0.007267863049513074,nan,0.002486586570739746,0.9338069530595982,False,False
k3_d2.0,position_squared,cnn_large,clean,901,0.0003,0.008273248560726643,0.02053208087986238,nan,0.0003542900085449219,0.9310649718810043,False,False
k3_d2.0,position_squared,cnn_large,mixed,900,0.01,0.00010281334107276052,0.002431535058248693,nan,0.0009183883666992188,0.9329518537970454,False,False
k3_d2.0,position_squared,cnn_large,mixed,900,0.003,2.6879884899244644e-05,0.0011548658395701173,nan,0.0002512931823730469,0.9331503471933433,False,False
k3_d2.0,position_squared,cnn_large,mixed,900,0.001,0.00033190197427757084,0.0056597769953469585,nan,0.00034940242767333984,0.932909447961671,False,False
k3_d2.0,position_squared,cnn_large,mixed,900,0.0003,0.003820497775450349,0.01706986591042767,nan,0.00028777122497558594,0.930884730365863,False,False
k3_d2.0,position_squared,cnn_large,mixed,901,0.01,0.000143821511301212,0.0021991055954729767,nan,0.0003211498260498047,0.9329728554367258,False,False
k3_d2.0,position_squared,cnn_large,mixed,901,0.003,4.6868834033375606e-05,0.0021113215053279815,nan,0.00030684471130371094,0.9331203606979277,False,False
k3_d2.0,position_squared,cnn_large,mixed,901,0.001,0.0013899824116379023,0.009827512218054866,nan,0.0006113052368164062,0.9321592884065436,False,False
k3_d2.0,position_squared,cnn_large,mixed,901,0.0003,0.00413338141515851,0.019995436234463104,nan,0.0005536079406738281,0.930668655931651,False,False
